Column,Value
BuildingName,TAI PO SEWAGE TREATMENT WORKS CENTRAL BUILDING COMPLEX
BuildingName,TAI PO SEWAGE TREATMENT WORKS STAGE I/II CONTROL BUILDING
BuildingName,NORWEGIAN INTERNATIONAL SCHOOL
BuildingName,TAI PING INDUSTRIAL CENTRE BLOCK I
BuildingName,BROOKSIDE HOUSE 1
BuildingName,CONSTELLATION COVE HOUSE 69
BuildingName,CONSTELLATION COVE HOUSE 62
BuildingName,CONSTELLATION COVE HOUSE 89
BuildingName,CONSTELLATION COVE HOUSE 72
BuildingName,CONSTELLATION COVE HOUSE 16
BuildingName,TING LAI ROAD SUBSTATION
BuildingName,CONSTELLATION COVE HOUSE 5
BuildingName,CONSTELLATION COVE HOUSE 15
BuildingName,CONSTELLATION COVE HOUSE 90
BuildingName,CONSTELLATION COVE HOUSE 73
BuildingName,CONSTELLATION COVE HOUSE 6
BuildingName,EMERALD PALACE CARETAKER'S ROOM
BuildingName,KWONG FUK ROAD SUBSTATION
BuildingName,THE  HORIZON H2
BuildingName,ALICE HO MIU LING NETHERSOLE HOSPITAL WARD TOWER
BuildingName,TAI PO SEWAGE TREATMENT WORKS RETURN ACTIVATED SLUDGE PUMPING STATION
BuildingName,THE  HORIZON H1
BuildingName,EMERALD PALACE CLUB HOUSE
BuildingName,CONSTELLATION COVE HOUSE 32
BuildingName,CONSTELLATION COVE HOUSE 68
BuildingName,ALICE HO MIU LING NETHERSOLE HOSPITAL THE JOCKEY CLUB DIAGNOSTIC & TREATMENT CENTRE
BuildingName,REFUSE COLLECTION CHAMBER OF ALICE HO MIU LING NETHERSOLE HOSPITAL
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG JOCKEY CLUB STUDENT QUARTERS
BuildingName,CONSTELLATION COVE HOUSE 52
BuildingName,CONSTELLATION COVE HOUSE 51
BuildingName,CONSTELLATION COVE HOUSE 53
BuildingName,VILLA CASTELL HOUSE 23
BuildingName,VILLA CASTELL HOUSE 31
BuildingName,VILLA CASTELL HOUSE 25
BuildingName,VILLA CASTELL HOUSE 29
BuildingName,VILLA CASTELL HOUSE 27
BuildingName,CONSTELLATION COVE HOUSE 60
BuildingName,CONSTELLATION COVE HOUSE 70
BuildingName,CONSTELLATION COVE HOUSE 33
BuildingName,CONSTELLATION COVE HOUSE 61
BuildingName,DEERHILL BAY CLUB HOUSE
BuildingName,SAVANNA GARDEN BLOCK 36
BuildingName,SAVANNA GARDEN BLOCK 33
BuildingName,CONSTELLATION COVE HOUSE 20
BuildingName,CONSTELLATION COVE HOUSE 18
BuildingName,FOOD AND ENVIRONMENTAL HYGIENE DEPARTMENT TRANSPORT SECTION TAI PO DEPOT
BuildingName,VILLA CASTELL HOUSE 12
BuildingName,SAVANNA GARDEN BLOCK 40
BuildingName,SAVANNA GARDEN BLOCK 34
BuildingName,VILLA CASTELL HOUSE 8
BuildingName,VILLA CASTELL HOUSE 9
BuildingName,PROVIDENCE BAY HOUSE 1
BuildingName,PROVIDENCE BAY HOUSE 2
BuildingName,VILLA CASTELL HOUSE 28
BuildingName,PROVIDENCE BAY HOUSE 5
BuildingName,SAVANNA GARDEN BLOCK 31
BuildingName,SAVANNA GARDEN BLOCK 30
BuildingName,VILLA CASTELL HOUSE 2
BuildingName,VILLA CASTELL HOUSE 3
BuildingName,VILLA CASTELL HOUSE 4
BuildingName,VILLA CASTELL HOUSE 5
BuildingName,VILLA CASTELL HOUSE 6
BuildingName,PROVIDENCE BAY HOUSE 8
BuildingName,PROVIDENCE BAY HOUSE 7
BuildingName,TAI YUEN COMMUNITY HALL
BuildingName,CONSTELLATION COVE HOUSE 35
BuildingName,VILLA CASTELL HOUSE 11
BuildingName,VILLA CASTELL HOUSE 14
BuildingName,VILLA CASTELL HOUSE 13
BuildingName,VILLA CASTELL HOUSE 16
BuildingName,VILLA CASTELL HOUSE 15
BuildingName,VILLA CASTELL HOUSE 18
BuildingName,VILLA CASTELL HOUSE 17
BuildingName,VILLA CASTELL HOUSE 20
BuildingName,VILLA CASTELL HOUSE 7
BuildingName,CONSTELLATION COVE HOUSE 7
BuildingName,CONSTELLATION COVE HOUSE 10
BuildingName,CONSTELLATION COVE HOUSE 8
BuildingName,VILLA CASTELL HOUSE 19
BuildingName,VILLA CASTELL HOUSE 36
BuildingName,TAI YUEN FOOD COURT
BuildingName,CONSTELLATION COVE HOUSE 22
BuildingName,SAVANNA GARDEN BLOCK 35
BuildingName,VILLA CASTELL HOUSE 35
BuildingName,VILLA CASTELL HOUSE 22
BuildingName,VILLA CASTELL HOUSE 34
BuildingName,VILLA CASTELL HOUSE 21
BuildingName,VILLA CASTELL HOUSE 24
BuildingName,CONSTELLATION COVE HOUSE 9
BuildingName,CONSTELLATION COVE HOUSE 77
BuildingName,SAVANNA GARDEN BLOCK 9
BuildingName,SAVANNA GARDEN BLOCK 10
BuildingName,VILLA CASTELL HOUSE 32
BuildingName,VILLA CASTELL HOUSE 26
BuildingName,CONSTELLATION COVE HOUSE 19
BuildingName,VILLA CASTELL HOUSE 30
BuildingName,VILLA CASTELL HOUSE 33
BuildingName,PROVIDENCE BAY HOUSE 3
BuildingName,FORTUNE GARDEN BLOCK E1
BuildingName,SAVANNA GARDEN BLOCK 32
BuildingName,SAVANNA GARDEN BLOCK 37
BuildingName,SAVANNA GARDEN BLOCK 29
BuildingName,ONTOLO TOWER 8A
BuildingName,ONTOLO TOWER 8B
BuildingName,ONTOLO TOWER 9A
BuildingName,VILLA CASTELL HOUSE 1
BuildingName,TAI YUEN SHOPPING CENTRE
BuildingName,SAVANNA GARDEN BLOCK 19
BuildingName,SAVANNA GARDEN BLOCK 18
BuildingName,SAVANNA GARDEN BLOCK 8
BuildingName,APT SATELLITE CONTROL CENTER
BuildingName,FORTUNE GARDEN BLOCK C16
BuildingName,FORTUNE GARDEN BLOCK C8
BuildingName,FORTUNE GARDEN BLOCK B7
BuildingName,KWONG FUK COMMUNITY HALL HOME AFFAIRS DEPARTMENT
BuildingName,TAI PO SEWAGE TREATMENT WORKS LUBRICANT OIL STORE
BuildingName,FORTUNE GARDEN BLOCK C15
BuildingName,FORTUNE GARDEN BLOCK B8
BuildingName,FORTUNE GARDEN BLOCK C9
BuildingName,FORTUNE GARDEN BLOCK C14
BuildingName,JC CASTLE HOUSE 20
BuildingName,PROVIDENCE BAY HOUSE 6
BuildingName,CONSTELLATION COVE HOUSE 30
BuildingName,CONSTELLATION COVE HOUSE 87
BuildingName,CONSTELLATION COVE HOUSE 76
BuildingName,CONSTELLATION COVE HOUSE 86
BuildingName,CONSTELLATION COVE HOUSE 92
BuildingName,CONSTELLATION COVE HOUSE 29
BuildingName,REDLAND GDN.SUBSTATION
BuildingName,CONSTELLATION COVE HOUSE 37
BuildingName,CONSTELLATION COVE HOUSE 58
BuildingName,CONSTELLATION COVE HOUSE 36
BuildingName,CONSTELLATION COVE HOUSE 2
BuildingName,CONSTELLATION COVE HOUSE 17
BuildingName,CONSTELLATION COVE HOUSE 21
BuildingName,CONSTELLATION COVE HOUSE 3
BuildingName,CONSTELLATION COVE HOUSE 23
BuildingName,CONSTELLATION COVE HOUSE 59
BuildingName,CONSTELLATION COVE HOUSE 71
BuildingName,SAVANNA GARDEN BLOCK 38
BuildingName,YUEN YUEN NO 2 SEC SCH SUBSTATION
BuildingName,HOME AFFAIRS DEPARTMENT FU SHIN COMMUNITY HALL
BuildingName,STRAFFORD HOUSE
BuildingName,CIC TP TRAINING GROUND SUBSTATION
BuildingName,SAVANNA GARDEN BLOCK 4
BuildingName,SAVANNA GARDEN BLOCK 12
BuildingName,MONT VERT CLUBHOUSE 1
BuildingName,GRAND PALISADES CLUB HOUSE
BuildingName,SAVANNA GARDEN BLOCK 22
BuildingName,FORTUNE GARDEN BLOCK A22
BuildingName,FORTUNE GARDEN BLOCK A16
BuildingName,FORTUNE GARDEN BLOCK A23
BuildingName,FORTUNE GARDEN BLOCK A24
BuildingName,FORTUNE GARDEN BLOCK A28
BuildingName,FORTUNE GARDEN BLOCK A25
BuildingName,THE KINGSTON HILLS SUBSTATION
BuildingName,JC CASTLE HOUSE 8
BuildingName,SAVANNA GARDEN BLOCK 20
BuildingName,JC CASTLE HOUSE 12
BuildingName,JC CASTLE HOUSE 10
BuildingName,JC CASTLE HOUSE 6
BuildingName,JC CASTLE HOUSE 23
BuildingName,FORTUNE GARDEN BLOCK B6
BuildingName,FU SHIN ESTATE LP GAS SUBSTATION
BuildingName,MTRC TP BUS MAIN. CTR SUBSTATION
BuildingName,SAVANNA GARDEN BLOCK 7
BuildingName,SAVANNA GARDEN BLOCK 2
BuildingName,JC CASTLE HOUSE 18
BuildingName,SAVANNA GARDEN BLOCK 5
BuildingName,FORTUNE GARDEN BLOCK A18
BuildingName,FORTUNE GARDEN BLOCK A30
BuildingName,FORTUNE GARDEN BLOCK A31
BuildingName,FORTUNE GARDEN BLOCK A19
BuildingName,FORTUNE GARDEN BLOCK A15
BuildingName,FORTUNE GARDEN BLOCK A26
BuildingName,FORTUNE GARDEN BLOCK A27
BuildingName,FORTUNE GARDEN BLOCK A14
BuildingName,JC CASTLE HOUSE 11
BuildingName,SAVANNA GARDEN BLOCK 26
BuildingName,SAVANNA GARDEN BLOCK 3
BuildingName,SAVANNA GARDEN BLOCK 17
BuildingName,FORTUNE GARDEN BLOCK A20
BuildingName,FORTUNE GARDEN BLOCK A21
BuildingName,FORTUNE GARDEN BLOCK A29
BuildingName,FORTUNE GARDEN BLOCK A12
BuildingName,FORTUNE GARDEN BLOCK A11
BuildingName,MANNES VILLA BLOCK F
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG ACADEMIC BUILDING B4
BuildingName,FORTUNE GARDEN BLOCK E4
BuildingName,THE BEVERLY HILLS RESIDENTS CLUBHOUSE
BuildingName,FORTUNE GARDEN BLOCK E3
BuildingName,FORTUNE GARDEN BLOCK E2
BuildingName,GREENERY PLAZA BLOCK B
BuildingName,SAVANNA GARDEN BLOCK 21
BuildingName,FORTUNE GARDEN BLOCK C12
BuildingName,FORTUNE GARDEN BLOCK C11
BuildingName,SAVANNA GARDEN BLOCK 1
BuildingName,SAVANNA GARDEN BLOCK 11
BuildingName,FORTUNE GARDEN BLOCK A13
BuildingName,TAI YUEN MARKET
BuildingName,SOKA GAKKAI INTL. SUBSTATION
BuildingName,CONSTELLATION COVE HOUSE 25
BuildingName,PROPERTY SERVICE ADMINISTRATION UNIT
BuildingName,SAVANNA GARDEN BLOCK 6
BuildingName,PLOVER COVE ROAD MARKET
BuildingName,CONSTELLATION COVE HOUSE 31
BuildingName,CONSTELLATION COVE HOUSE 88
BuildingName,CONSTELLATION COVE HOUSE 63
BuildingName,CONSTELLATION COVE HOUSE 11
BuildingName,BLOCK B
BuildingName,CONSTELLATION COVE HOUSE 26
BuildingName,CONSTELLATION COVE HOUSE 98
BuildingName,UPTOWN PLAZA
BuildingName,THE PARAGON CLUB HOUSE
BuildingName,CONVENIENCE FOODS INTERNATIONAL LTD.
BuildingName,TAI PO GOVERNMENT OFFICES
BuildingName,MONT VERT CLUBHOUSE 2
BuildingName,SAVANNA GARDEN BLOCK 24
BuildingName,MONT VERT CLUBHOUSE 3
BuildingName,FORTUNE GARDEN BLOCK C10
BuildingName,FORTUNE GARDEN BLOCK C13
BuildingName,SAVANNA GARDEN BLOCK 23
BuildingName,FORTUNE GARDEN BLOCK D9
BuildingName,FORTUNE GARDEN BLOCK D10
BuildingName,FORTUNE GARDEN BLOCK D11
BuildingName,FORTUNE GARDEN BLOCK D12
BuildingName,FORTUNE GARDEN BLOCK D13
BuildingName,FORTUNE GARDEN BLOCK D14
BuildingName,FORTUNE GARDEN BLOCK A10
BuildingName,FORTUNE GARDEN BLOCK A9
BuildingName,FORTUNE GARDEN BLOCK A8
BuildingName,FORTUNE GARDEN BLOCK A7
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG ACADEMIC BUILDING B1
BuildingName,SAVANNA GARDEN CLUB HOUSE
BuildingName,SAVANNA GARDEN BLOCK 28
BuildingName,FORTUNE GARDEN BLOCK D7
BuildingName,FORTUNE GARDEN BLOCK D8
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG SENIOR STAFF QUARTERS  REFUSE STORE ROOM
BuildingName,KING LAW KA SHUK
BuildingName,SAVANNA GARDEN BLOCK 16
BuildingName,SAVANNA GARDEN BLOCK 15
BuildingName,SAVANNA GARDEN BLOCK 12A
BuildingName,FORTUNE GARDEN BLOCK D6
BuildingName,FORTUNE GARDEN BLOCK A6
BuildingName,FORTUNE GARDEN BLOCK D5
BuildingName,FORTUNE GARDEN BLOCK D4
BuildingName,FORTUNE GARDEN BLOCK D3
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG ACADEMIC BUILDING B2
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG AMENITIES AND SPORTS COMPLEX
BuildingName,FORTUNE GARDEN BLOCK B3
BuildingName,FORTUNE GARDEN BLOCK C19
BuildingName,FORTUNE GARDEN BLOCK C5
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG ADMINISTRATION BUILDING
BuildingName,CONSTELLATION COVE HOUSE 67
BuildingName,CONSTELLATION COVE HOUSE 65
BuildingName,CONSTELLATION COVE HOUSE 75
BuildingName,CONSTELLATION COVE HOUSE 66
BuildingName,FORTUNE GARDEN BLOCK B4
BuildingName,FORTUNE GARDEN BLOCK C18
BuildingName,L UTOPIE HOUSE 18
BuildingName,L UTOPIE HOUSE 22
BuildingName,L UTOPIE HOUSE 33
BuildingName,TAI HANG GARDEN BLOCK 21
BuildingName,CONSTELLATION COVE HOUSE 91
BuildingName,FONG MA PO SUBSTATION
BuildingName,JC CASTLE HOUSE 1
BuildingName,FORTUNE GARDEN BLOCK A3
BuildingName,FORTUNE GARDEN BLOCK D1
BuildingName,FORTUNE GARDEN BLOCK C1
BuildingName,SAVANNA GARDEN BLOCK 27
BuildingName,CLASSICAL GARDENS II CLUB HOUSE
BuildingName,TMT 222 F6
BuildingName,CLASSICAL GARDENS I CLUB HOUSE
BuildingName,TAI PO FIRE STN. SUBSTATION
BuildingName,CLUB CONCERTO
BuildingName,"SYMPHONY BAY, VILLA RHAPSODY CLUB HOUSE"
BuildingName,THE EDUCATION UNIVERSITY OF HONG KONG ACADEMIC BUILDING B3
BuildingName,TMT 222 D6
BuildingName,TP UV DISINFECTION SUBSTATION
BuildingName,EMERALD PALACE ELECTRIC SUB-STATION
BuildingName,JC CASTLE HOUSE 3
BuildingName,FORTUNE GARDEN BLOCK A1
BuildingName,FORTUNE GARDEN BLOCK B1
BuildingName,FORTUNE GARDEN BLOCK C17
BuildingName,FORTUNE GARDEN BLOCK C7
BuildingName,FORTUNE GARDEN BLOCK C2
BuildingName,FORTUNE GARDEN BLOCK C3
BuildingName,FORTUNE GARDEN BLOCK B2
BuildingName,MANAGEMENT TRAINING CENTRE
BuildingName,JC CASTLE HOUSE 22
BuildingName,TAI YUEN ESTATE GARAGE
BuildingName,FORTUNE GARDEN BLOCK C4
BuildingName,SAVANNA GARDEN BLOCK 25
BuildingName,STRAFFORD HOUSE CONT. CTR. SUBSTATION
BuildingName,FORTUNE GARDEN BLOCK C6
BuildingName,FORTUNE GARDEN BLOCK B5
BuildingName,JC CASTLE HOUSE 28
BuildingName,SAVANNA GARDEN BLOCK 14
BuildingName,FORTUNE GARDEN BLOCK A2
BuildingName,PRINCE GARDEN BLOCK 23
BuildingName,FORTUNE GARDEN BLOCK A5
BuildingName,FORTUNE GARDEN BLOCK A4
BuildingName,FORTUNE GARDEN BLOCK D2
BuildingName,SAVANNA GARDEN BLOCK 39
BuildingName,SOLARIA TOWER 2
BuildingName,CLUB DE VERSAILLES
BuildingName,TAI PO AMBULANCE DEPOT
BuildingName,L UTOPIE HOUSE 2
BuildingName,L UTOPIE HOUSE 8
BuildingName,L UTOPIE HOUSE 38
BuildingName,MEADOW COVE B5
BuildingName,MEADOW COVE B6
BuildingName,MEADOW COVE B8
BuildingName,CENTRA HORIZON TOWER 3
BuildingName,CENTRA HORIZON TOWER 1
BuildingName,CENTRA HORIZON TOWER 2
BuildingName,PARC VERSAILLES CLUB HOUSE
BuildingName,THE HAPPY VALLEY
BuildingName,1 LUCCA AVENUE VILLA LUCCA
BuildingName,30 VILLA AVENUE VILLA LUCCA
BuildingName,29 VILLA AVENUE VILLA LUCCA
BuildingName,28 VILLA AVENUE VILLA LUCCA
BuildingName,27 VILLA AVENUE VILLA LUCCA
BuildingName,23 VILLA AVENUE VILLA LUCCA
BuildingName,TOWER 6 VILLA LUCCA
BuildingName,26 VILLA AVENUE VILLA LUCCA
BuildingName,L UTOPIE HOUSE 7
BuildingName,L UTOPIE HOUSE 1
BuildingName,3 VILLA AVENUE VILLA LUCCA
BuildingName,5 VILLA AVENUE VILLA LUCCA
BuildingName,6 VILLA AVENUE VILLA LUCCA
BuildingName,7 VILLA AVENUE VILLA LUCCA
BuildingName,8 VILLA AVENUE VILLA LUCCA
BuildingName,9 VILLA AVENUE VILLA LUCCA
BuildingName,10 VILLA AVENUE VILLA LUCCA
BuildingName,16 VILLA AVENUE VILLA LUCCA
BuildingName,11 VILLA AVENUE VILLA LUCCA
BuildingName,12 VILLA AVENUE VILLA LUCCA
BuildingName,15 VILLA AVENUE VILLA LUCCA
BuildingName,20 VILLA AVENUE VILLA LUCCA
BuildingName,17 VILLA AVENUE VILLA LUCCA
BuildingName,18 VILLA AVENUE VILLA LUCCA
BuildingName,19 VILLA AVENUE VILLA LUCCA
BuildingName,1 VILLA AVENUE VILLA LUCCA
BuildingName,7 LUCCA AVENUE VILLA LUCCA
BuildingName,22 VILLA AVENUE VILLA LUCCA
BuildingName,TOWER 7 VILLA LUCCA
BuildingName,TOWER 8 VILLA LUCCA
BuildingName,6 LUCCA AVENUE VILLA LUCCA
BuildingName,5 LUCCA AVENUE VILLA LUCCA
BuildingName,25 VILLA AVENUE VILLA LUCCA
BuildingName,TOWER 9 VILLA LUCCA
BuildingName,TOWER 10 VILLA LUCCA
BuildingName,TOWER 11 VILLA LUCCA
BuildingName,TOWER 12 VILLA LUCCA
BuildingName,TOWER 15 VILLA LUCCA
BuildingName,TOWER 16 VILLA LUCCA
BuildingName,TOWER 17 VILLA LUCCA
BuildingName,TOWER 18 VILLA LUCCA
BuildingName,11 LUCCA AVENUE VILLA LUCCA
BuildingName,10 LUCCA AVENUE VILLA LUCCA
BuildingName,9 LUCCA AVENUE VILLA LUCCA
BuildingName,8 LUCCA AVENUE VILLA LUCCA
BuildingName,21 VILLA AVENUE VILLA LUCCA
BuildingName,TOWER 3 VILLA LUCCA
BuildingName,TOWER 2 VILLA LUCCA
BuildingName,TOWER 1 VILLA LUCCA
BuildingName,SPANISH SCHOOL HONG KONG
BuildingName,3 LUCCA AVENUE VILLA LUCCA
BuildingName,2 LUCCA AVENUE VILLA LUCCA
BuildingName,MAYFAIR BY THE SEA 8 CLUB HOUSE
BuildingName,THE REGENT TOWER 15
BuildingName,TAI PO TUNG CHEONG STREET LEISURE BUILDING
BuildingName,TUNG CHEONG STREET COMMUNITY HALL
BuildingName,THE PENTECOSTAL HOLINESS CHURCH WING KWONG JUNIOR SCHOOL
BuildingName,KWONG FUK ESTATE PROPERTY SERVICES MANAGEMENT OFFICE
BuildingName,HEI TIP HOUSE
BuildingName,HIN TIP HOUSE
BuildingName,GAAP TIP HOUSE
BuildingName,FUNG TIP HOUSE
BuildingName,TSZ TIP HOUSE
BuildingName,FAN TIP HOUSE
BuildingName,WONG TIP HOUSE
BuildingName,CHUN TIP HOUSE
BuildingName,LOK SIN VILLAGE BLOCK 5
BuildingName,LOK SIN VILLAGE BLOCK 6
BuildingName,LOK SIN VILLAGE BLOCK 8
BuildingName,LOK SIN VILLAGE BLOCK 3
BuildingName,LOK SIN VILLAGE BLOCK 7
BuildingName,LOK SIN VILLAGE BLOCK 1
BuildingName,LOK SIN VILLAGE BLOCK 2
BuildingName,LOK SIN VILLAGE BLOCK 4
BuildingName,FU SHIN SHOPPING CENTRE
BuildingName,KWONG LAI HOUSE
BuildingName,TAI YEE HOUSE
BuildingName,TAI MAN HOUSE
BuildingName,TUNG LOK BUILDING
BuildingName,SUN WO HOUSE
BuildingName,TAI WO PLAZA
BuildingName,WING FAI GARDEN
BuildingName,TAI HANG PUBLIC SCHOOL
BuildingName,SUNG TAK WONG KIN SHEUNG MEMORIAL SCHOOL
BuildingName,TSENG CHUEN YUEN
BuildingName,MEI WAN BUILDING
BuildingName,TSE CHONG BUILDING
BuildingName,TAI WO BUILDING
BuildingName,KO KOON BUILDING
BuildingName,INTERNATIONAL COLLEGE HONG KONG HONG LOK YUEN
BuildingName,WINNYE TOWER
BuildingName,WAI ON BUILDING
BuildingName,PAK CHEONG BUILDING
BuildingName,PO YAN BUILDING
BuildingName,KAM CHUNG BUILDING
BuildingName,SING HAY BUILDING
BuildingName,MEI CHEONG BUILDING
BuildingName,H.K.Y.H.A. BRADBURY HALL
BuildingName,WANG TAO HOUSE
BuildingName,WANG TAI HOUSE
BuildingName,SUN HONG BUILDING
BuildingName,SUI CHEUNG BUILDING
BuildingName,SING KUNG BUILDING
BuildingName,PING ON BUILDING
BuildingName,PO LOK BUILDING
BuildingName,PO SHING BUILDING
BuildingName,MAN HING BUILDING
BuildingName,LUK HEUNG SAN TSUEN PUBLIC SCHOOL
BuildingName,MEI SHING BUILDING
BuildingName,DAI NAM BUILDING
BuildingName,JADE FOREST VILLA
BuildingName,CHUNG SIN HOUSE
BuildingName,TAI WAN BUILDING
BuildingName,FOON LOK MANSION
BuildingName,TAI PO MERCHANTS ASSOCIATION LTD. & NEW TERRITORIES HEUNG YEE KUK BUILDING
BuildingName,LAI CHUN BUILDING
BuildingName,TSING YUEN BUILDING
BuildingName,MEI TAK BUILDING
BuildingName,KO MEI BUILDING
BuildingName,WAN KEE BUILDING
BuildingName,CHEONG HING MANSION
BuildingName,WANG KIN HOUSE
BuildingName,LUEN FUNG BUILDING
BuildingName,WING LOK BUILDING
BuildingName,CASA ORQUIDIA
BuildingName,FU YAM BUILDING
BuildingName,MEI SUN BUILDING
BuildingName,TUNG FUK BUILDING
BuildingName,KWONG WAI HOUSE
BuildingName,TONY COURT
BuildingName,TAK KAY BUILDING
BuildingName,KAU YAN COLLEGE
BuildingName,THE HK FEDERATION OF YOUTH GROUPS TAI MEI TUK OUTDOOR ACTIVITIES CENTRE
BuildingName,TAI PO WHOLESALE FISH MARKET
BuildingName,SOUTH HILL VILLA
BuildingName,CHAN COURT
BuildingName,WAN TAU TONG NEIGHBOURHOOD COMMUNITY CENTRE HOME AFFAIRS DEPARTMENT
BuildingName,LAW TING PONG SECONDARY SCHOOL
BuildingName,GREENWICH GARDEN
BuildingName,HING WO HOUSE
BuildingName,TSUI WO HOUSE
BuildingName,TWGHS WU CHIANG WAI FONG CARE & ATTENTION HOME
BuildingName,SHIN MEI HOUSE
BuildingName,JOCKEY CLUB STUDENT QUARTERS
BuildingName,SOKA GAKKAI INTERNATION OF HONG KONG CULTURE AND RECREATION CENTRE
BuildingName,WING HANG BUILDING
BuildingName,MOON HOUSE
BuildingName,TAI PO COMMERCIAL CENTRE
BuildingName,KWONG FUK BUILDING
BuildingName,PO HEUNG BUILDING
BuildingName,BONG HING BUILDING
BuildingName,MEI FAT BUILDING
BuildingName,KING YUET HOUSE
BuildingName,LOK NESS GARDEN
BuildingName,GOLD RESERVED COURT
BuildingName,NAM SHING COURT
BuildingName,YAT WO HOUSE
BuildingName,THE CHURCH OF CHRIST IN CHINA KEI CHING PRIMARY SCHOOL
BuildingName,KWONG YAU HOUSE
BuildingName,WING WO HOUSE
BuildingName,MEE WAH BUILDING
BuildingName,KWOK HUNG BUILDING
BuildingName,KWONG YAM BUILDING
BuildingName,KAM PAK BUILDING
BuildingName,SUI ON BUILDING
BuildingName,HENG TSUI HOUSE
BuildingName,LAM SOON BUILDING
BuildingName,MING FONG GROUP BUILDING
BuildingName,HEUNG HOI LIN SHE POON CHUN YUEN
BuildingName,KAI CHEONG MANSION
BuildingName,WAH CHEONG COURT
BuildingName,JOCKEY CLUB PRIMARY SCHOOL
BuildingName,TAI PO COMMUNITY CENTRE
BuildingName,TAI PO OLD MARKET PUBLIC SCHOOL
BuildingName,OPERATIONAL STAFF QUARTERS
BuildingName,MING HOI HOUSE
BuildingName,KAM FUK BUILDING
BuildingName,HENG TAI HOUSE
BuildingName,YEE HAU HOUSE
BuildingName,STEWARDS POOL YIN PRIMARY SCHOOL
BuildingName,CHUN HONG BUILDING
BuildingName,YUK CHOI BUILDING
BuildingName,FUK WAH BUILDING
BuildingName,PUI KAM HOUSE
BuildingName,MING YAN HOUSE
BuildingName,YAM FAT BUILDING
BuildingName,YEE SING COURT
BuildingName,YUK WAH COURT
BuildingName,CHINESE RHENISH CHURCH
BuildingName,YAN CHAI HOSPITAL CHOI HIN TO PRIMARY SCHOOL
BuildingName,TAI PO BAPTIST CHURCH EDUCATION HALL
BuildingName,TAI KWONG HILARY COLLEGE
BuildingName,ON DICK BUILDING
BuildingName,HOI KAM BUILDING
BuildingName,RAINBOW HEIGHT
BuildingName,WING MING GARDEN
BuildingName,CHING FAT BUILDING
BuildingName,TAI PO BUILDING
BuildingName,KING YAN HOUSE
BuildingName,WAN LOI HOUSE
BuildingName,WING CHEONG BUILDING
BuildingName,WANG CHEONG HOUSE
BuildingName,OI WO HOUSE
BuildingName,TAI PO SPORTS GROUND
BuildingName,MEI WING BUILDING
BuildingName,LEE YEE BUILDING
BuildingName,TAI PO SPORTS CENTRE
BuildingName,SHIN KWAN HOUSE
BuildingName,SHIN LUN HOUSE
BuildingName,SAM PUI CHAU WATER SPORTS CENTRE
BuildingName,DRAGON COVE
BuildingName,FREBONG BUILDING
BuildingName,HK & KLN KAIFONG WOMEN'S ASSOCIATION SUN FONG CHUNG COLLEGE
BuildingName,WAN LAM HOUSE
BuildingName,CHIT WAH BUILDING
BuildingName,TAI PO PUBLIC SCHOOL
BuildingName,YEE LEUNG HOUSE
BuildingName,FULL KING BUILDING
BuildingName,MEI LAI BUILDING
BuildingName,TSAT YEUK BUILDING
BuildingName,WING LUNG COURT
BuildingName,KWONG YAN HOUSE
BuildingName,KA WO HOUSE
BuildingName,SENIOR STAFF QUARTERS
BuildingName,TAI PO KAU INTERACTIVE NATURE CENTRE
BuildingName,CHUNG MEI HOUSE
BuildingName,FOOK WO HOUSE
BuildingName,SING KUNG CHO TONG
BuildingName,SHIN KING HOUSE
BuildingName,MEE LEE BUILDING
BuildingName,HOI LIN BUILDING
BuildingName,YAT YAN HOUSE
BuildingName,PROSPERITY MANSION
BuildingName,MA WO VILLAGE OFFICE
BuildingName,HEI WO HOUSE
BuildingName,PO LEUNG KUK TIN KA PING PRIMARY SCHOOL
BuildingName,PO HONG MANSION
BuildingName,TAK HONG BUILDING
BuildingName,TAI PO SPORTS ASSOCIATION LI FOOK LAM INDOOR SPORTS CENTRE
BuildingName,YEE HING COURT
BuildingName,SUN CHEUNG BUILDING
BuildingName,WANG SUN HOUSE
BuildingName,SHIN TSUI HOUSE
BuildingName,HONG CHE COURT
BuildingName,FAMILY RETREAT CENTRE.ZONTA WHITE HOUSE
BuildingName,HONG KONG BAPTIST THEOLOGICAL SEMINARY
BuildingName,FU HENG SPORTS CENTRE
BuildingName,WANG CHI HOUSE
BuildingName,HEI TAI BUILDING
BuildingName,FU CHEONG COURT
BuildingName,DECODE BUILDING
BuildingName,TSING ON BUILDING
BuildingName,WONDERFUL BUILDING
BuildingName,PAULINE BUILDING
BuildingName,CRANBTOWN BUILDING
BuildingName,HONG YU BUILDING
BuildingName,KWONG PING HOUSE
BuildingName,KIN HANG BUILDING
BuildingName,TAI PO SAM YUK SECONDARY SCHOOL
